Ward Code,Ward,District Code,Disctrict,City Code,City/Province
18967,Xã Lâm Hóa,453,Huyện Tuyên Hóa,44,Tỉnh Quảng Bình
18970,Xã Lê Hóa,453,Huyện Tuyên Hóa,44,Tỉnh Quảng Bình
18973,Xã Sơn Hóa,453,Huyện Tuyên Hóa,44,Tỉnh Quảng Bình
18976,Xã Đồng Hóa,453,Huyện Tuyên Hóa,44,Tỉnh Quảng Bình
18979,Xã Ngư Hóa,453,Huyện Tuyên Hóa,44,Tỉnh Quảng Bình
18985,Xã Thạch Hóa,453,Huyện Tuyên Hóa,44,Tỉnh Quảng Bình
18988,Xã Đức Hóa,453,Huyện Tuyên Hóa,44,Tỉnh Quảng Bình
18991,Xã Phong Hóa,453,Huyện Tuyên Hóa,44,Tỉnh Quảng Bình
18994,Xã Mai Hóa,453,Huyện Tuyên Hóa,44,Tỉnh Quảng Bình
18997,Xã Tiến Hóa,453,Huyện Tuyên Hóa,44,Tỉnh Quảng Bình
19000,Xã Châu Hóa,453,Huyện Tuyên Hóa,44,Tỉnh Quảng Bình
19003,Xã Cao Quảng,453,Huyện Tuyên Hóa,44,Tỉnh Quảng Bình
19006,Xã Văn Hóa,453,Huyện Tuyên Hóa,44,Tỉnh Quảng Bình
19012,Xã Quảng Hợp,454,Huyện Quảng Trạch,44,Tỉnh Quảng Bình
19015,Xã Quảng Kim,454,Huyện Quảng Trạch,44,Tỉnh Quảng Bình
19018,Xã Quảng Đông,454,Huyện Quảng Trạch,44,Tỉnh Quảng Bình
19021,Xã Quảng Phú,454,Huyện Quảng Trạch,44,Tỉnh Quảng Bình
19024,Xã Quảng Châu,454,Huyện Quảng Trạch,44,Tỉnh Quảng Bình
19027,Xã Quảng Thạch,454,Huyện Quảng Trạch,44,Tỉnh Quảng Bình
19030,Xã Quảng Lưu,454,Huyện Quảng Trạch,44,Tỉnh Quảng Bình
19033,Xã Quảng Tùng,454,Huyện Quảng Trạch,44,Tỉnh Quảng Bình
19036,Xã Cảnh Dương,454,Huyện Quảng Trạch,44,Tỉnh Quảng Bình
19039,Xã Quảng Tiến,454,Huyện Quảng Trạch,44,Tỉnh Quảng Bình
19042,Xã Quảng Hưng,454,Huyện Quảng Trạch,44,Tỉnh Quảng Bình
19045,Xã Quảng Xuân,454,Huyện Quảng Trạch,44,Tỉnh Quảng Bình
19048,Xã Cảnh Hóa,454,Huyện Quảng Trạch,44,Tỉnh Quảng Bình
19051,Xã Liên Trường,454,Huyện Quảng Trạch,44,Tỉnh Quảng Bình
19057,Xã Quảng Phương,454,Huyện Quảng Trạch,44,Tỉnh Quảng Bình
19063,Xã Phù Hóa,454,Huyện Quảng Trạch,44,Tỉnh Quảng Bình
19072,Xã Quảng Thanh,454,Huyện Quảng Trạch,44,Tỉnh Quảng Bình
19111,Thị trấn Hoàn Lão,455,Huyện Bố Trạch,44,Tỉnh Quảng Bình
19114,Thị trấn NT Việt Trung,455,Huyện Bố Trạch,44,Tỉnh Quảng Bình
19117,Xã Xuân Trạch,455,Huyện Bố Trạch,44,Tỉnh Quảng Bình
19120,Xã Mỹ Trạch,455,Huyện Bố Trạch,44,Tỉnh Quảng Bình
19123,Xã Hạ Trạch,455,Huyện Bố Trạch,44,Tỉnh Quảng Bình
19126,Xã Bắc Trạch,455,Huyện Bố Trạch,44,Tỉnh Quảng Bình
19129,Xã Lâm Trạch,455,Huyện Bố Trạch,44,Tỉnh Quảng Bình
19132,Xã Thanh Trạch,455,Huyện Bố Trạch,44,Tỉnh Quảng Bình
19135,Xã Liên Trạch,455,Huyện Bố Trạch,44,Tỉnh Quảng Bình
19138,Xã Phúc Trạch,455,Huyện Bố Trạch,44,Tỉnh Quảng Bình
19141,Xã Cự Nẫm,455,Huyện Bố Trạch,44,Tỉnh Quảng Bình
19144,Xã Hải Phú,455,Huyện Bố Trạch,44,Tỉnh Quảng Bình
19147,Xã Thượng Trạch,455,Huyện Bố Trạch,44,Tỉnh Quảng Bình
19150,Xã Sơn Lộc,455,Huyện Bố Trạch,44,Tỉnh Quảng Bình
19156,Xã Hưng Trạch,455,Huyện Bố Trạch,44,Tỉnh Quảng Bình
19159,Xã Đồng Trạch,455,Huyện Bố Trạch,44,Tỉnh Quảng Bình
19162,Xã Đức Trạch,455,Huyện Bố Trạch,44,Tỉnh Quảng Bình
19165,Thị trấn Phong Nha,455,Huyện Bố Trạch,44,Tỉnh Quảng Bình
19168,Xã Vạn Trạch,455,Huyện Bố Trạch,44,Tỉnh Quảng Bình
19174,Xã Phú Định,455,Huyện Bố Trạch,44,Tỉnh Quảng Bình
19177,Xã Trung Trạch,455,Huyện Bố Trạch,44,Tỉnh Quảng Bình
19180,Xã Tây Trạch,455,Huyện Bố Trạch,44,Tỉnh Quảng Bình
19183,Xã Hòa Trạch,455,Huyện Bố Trạch,44,Tỉnh Quảng Bình
19186,Xã Đại Trạch,455,Huyện Bố Trạch,44,Tỉnh Quảng Bình
19189,Xã Nhân Trạch,455,Huyện Bố Trạch,44,Tỉnh Quảng Bình
19192,Xã Tân Trạch,455,Huyện Bố Trạch,44,Tỉnh Quảng Bình
19195,Xã Nam Trạch,455,Huyện Bố Trạch,44,Tỉnh Quảng Bình
19198,Xã Lý Trạch,455,Huyện Bố Trạch,44,Tỉnh Quảng Bình
19201,Thị trấn Quán Hàu,456,Huyện Quảng Ninh,44,Tỉnh Quảng Bình
19204,Xã Trường Sơn,456,Huyện Quảng Ninh,44,Tỉnh Quảng Bình
19207,Xã Lương Ninh,456,Huyện Quảng Ninh,44,Tỉnh Quảng Bình
19210,Xã Vĩnh Ninh,456,Huyện Quảng Ninh,44,Tỉnh Quảng Bình
19213,Xã Võ Ninh,456,Huyện Quảng Ninh,44,Tỉnh Quảng Bình
19216,Xã Hải Ninh,456,Huyện Quảng Ninh,44,Tỉnh Quảng Bình
19219,Xã Hàm Ninh,456,Huyện Quảng Ninh,44,Tỉnh Quảng Bình
19222,Xã Duy Ninh,456,Huyện Quảng Ninh,44,Tỉnh Quảng Bình
19225,Xã Gia Ninh,456,Huyện Quảng Ninh,44,Tỉnh Quảng Bình
19228,Xã Trường Xuân,456,Huyện Quảng Ninh,44,Tỉnh Quảng Bình
19231,Xã Hiền Ninh,456,Huyện Quảng Ninh,44,Tỉnh Quảng Bình
19234,Xã Tân Ninh,456,Huyện Quảng Ninh,44,Tỉnh Quảng Bình
19237,Xã Xuân Ninh,456,Huyện Quảng Ninh,44,Tỉnh Quảng Bình
19240,Xã An Ninh,456,Huyện Quảng Ninh,44,Tỉnh Quảng Bình
19243,Xã Vạn Ninh,456,Huyện Quảng Ninh,44,Tỉnh Quảng Bình
19246,Thị trấn NT Lệ Ninh,457,Huyện Lệ Thủy,44,Tỉnh Quảng Bình
19249,Thị trấn Kiến Giang,457,Huyện Lệ Thủy,44,Tỉnh Quảng Bình
19252,Xã Hồng Thủy,457,Huyện Lệ Thủy,44,Tỉnh Quảng Bình
19255,Xã Ngư Thủy Bắc,457,Huyện Lệ Thủy,44,Tỉnh Quảng Bình
19258,Xã Hoa Thủy,457,Huyện Lệ Thủy,44,Tỉnh Quảng Bình
19261,Xã Thanh Thủy,457,Huyện Lệ Thủy,44,Tỉnh Quảng Bình
19264,Xã An Thủy,457,Huyện Lệ Thủy,44,Tỉnh Quảng Bình
19267,Xã Phong Thủy,457,Huyện Lệ Thủy,44,Tỉnh Quảng Bình
19270,Xã Cam Thủy,457,Huyện Lệ Thủy,44,Tỉnh Quảng Bình
19273,Xã Ngân Thủy,457,Huyện Lệ Thủy,44,Tỉnh Quảng Bình
19276,Xã Sơn Thủy,457,Huyện Lệ Thủy,44,Tỉnh Quảng Bình
19279,Xã Lộc Thủy,457,Huyện Lệ Thủy,44,Tỉnh Quảng Bình
19285,Xã Liên Thủy,457,Huyện Lệ Thủy,44,Tỉnh Quảng Bình
19288,Xã Hưng Thủy,457,Huyện Lệ Thủy,44,Tỉnh Quảng Bình
19291,Xã Dương Thủy,457,Huyện Lệ Thủy,44,Tỉnh Quảng Bình
19294,Xã Tân Thủy,457,Huyện Lệ Thủy,44,Tỉnh Quảng Bình
19297,Xã Phú Thủy,457,Huyện Lệ Thủy,44,Tỉnh Quảng Bình
19300,Xã Xuân Thủy,457,Huyện Lệ Thủy,44,Tỉnh Quảng Bình
19303,Xã Mỹ Thủy,457,Huyện Lệ Thủy,44,Tỉnh Quảng Bình
19306,Xã Ngư Thủy ,457,Huyện Lệ Thủy,44,Tỉnh Quảng Bình
19309,Xã Mai Thủy,457,Huyện Lệ Thủy,44,Tỉnh Quảng Bình
19312,Xã Sen Thủy,457,Huyện Lệ Thủy,44,Tỉnh Quảng Bình
19315,Xã Thái Thủy,457,Huyện Lệ Thủy,44,Tỉnh Quảng Bình
19318,Xã Kim Thủy,457,Huyện Lệ Thủy,44,Tỉnh Quảng Bình
19321,Xã Trường Thủy,457,Huyện Lệ Thủy,44,Tỉnh Quảng Bình
19327,Xã Lâm Thủy,457,Huyện Lệ Thủy,44,Tỉnh Quảng Bình
19009,Phường Ba Đồn,458,Thị xã Ba Đồn,44,Tỉnh Quảng Bình
19060,Phường Quảng Long,458,Thị xã Ba Đồn,44,Tỉnh Quảng Bình
19066,Phường Quảng Thọ,458,Thị xã Ba Đồn,44,Tỉnh Quảng Bình
19069,Xã Quảng Tiên,458,Thị xã Ba Đồn,44,Tỉnh Quảng Bình
19075,Xã Quảng Trung,458,Thị xã Ba Đồn,44,Tỉnh Quảng Bình
19078,Phường Quảng Phong,458,Thị xã Ba Đồn,44,Tỉnh Quảng Bình
19081,Phường Quảng Thuận,458,Thị xã Ba Đồn,44,Tỉnh Quảng Bình
19084,Xã Quảng Tân,458,Thị xã Ba Đồn,44,Tỉnh Quảng Bình
19087,Xã Quảng Hải,458,Thị xã Ba Đồn,44,Tỉnh Quảng Bình
19090,Xã Quảng Sơn,458,Thị xã Ba Đồn,44,Tỉnh Quảng Bình
19093,Xã Quảng Lộc,458,Thị xã Ba Đồn,44,Tỉnh Quảng Bình
19096,Xã Quảng Thủy,458,Thị xã Ba Đồn,44,Tỉnh Quảng Bình
19099,Xã Quảng Văn,458,Thị xã Ba Đồn,44,Tỉnh Quảng Bình
19102,Phường Quảng Phúc,458,Thị xã Ba Đồn,44,Tỉnh Quảng Bình
19105,Xã Quảng Hòa,458,Thị xã Ba Đồn,44,Tỉnh Quảng Bình
19108,Xã Quảng Minh,458,Thị xã Ba Đồn,44,Tỉnh Quảng Bình
19330,Phường Đông Giang,461,Thành phố Đông Hà,45,Tỉnh Quảng Trị
19333,Phường 1,461,Thành phố Đông Hà,45,Tỉnh Quảng Trị
19336,Phường Đông Lễ,461,Thành phố Đông Hà,45,Tỉnh Quảng Trị
19339,Phường Đông Thanh,461,Thành phố Đông Hà,45,Tỉnh Quảng Trị
19342,Phường 2,461,Thành phố Đông Hà,45,Tỉnh Quảng Trị
19345,Phường 4,461,Thành phố Đông Hà,45,Tỉnh Quảng Trị
19348,Phường 5,461,Thành phố Đông Hà,45,Tỉnh Quảng Trị
19351,Phường Đông Lương,461,Thành phố Đông Hà,45,Tỉnh Quảng Trị
19354,Phường 3,461,Thành phố Đông Hà,45,Tỉnh Quảng Trị
19357,Phường 1,462,Thị xã Quảng Trị,45,Tỉnh Quảng Trị
19358,Phường An Đôn,462,Thị xã Quảng Trị,45,Tỉnh Quảng Trị
19360,Phường 2,462,Thị xã Quảng Trị,45,Tỉnh Quảng Trị
19361,Phường 3,462,Thị xã Quảng Trị,45,Tỉnh Quảng Trị
19705,Xã Hải Lệ,462,Thị xã Quảng Trị,45,Tỉnh Quảng Trị
19363,Thị trấn Hồ Xá,464,Huyện Vĩnh Linh,45,Tỉnh Quảng Trị
19366,Thị trấn Bến Quan,464,Huyện Vĩnh Linh,45,Tỉnh Quảng Trị
19369,Xã Vĩnh Thái,464,Huyện Vĩnh Linh,45,Tỉnh Quảng Trị
19372,Xã Vĩnh Tú,464,Huyện Vĩnh Linh,45,Tỉnh Quảng Trị
19375,Xã Vĩnh Chấp,464,Huyện Vĩnh Linh,45,Tỉnh Quảng Trị
19378,Xã Trung Nam,464,Huyện Vĩnh Linh,45,Tỉnh Quảng Trị
19384,Xã Kim Thạch,464,Huyện Vĩnh Linh,45,Tỉnh Quảng Trị
19387,Xã Vĩnh Long,464,Huyện Vĩnh Linh,45,Tỉnh Quảng Trị
19393,Xã Vĩnh Khê,464,Huyện Vĩnh Linh,45,Tỉnh Quảng Trị
19396,Xã Vĩnh Hòa,464,Huyện Vĩnh Linh,45,Tỉnh Quảng Trị
19402,Xã Vĩnh Thủy,464,Huyện Vĩnh Linh,45,Tỉnh Quảng Trị
19405,Xã Vĩnh Lâm,464,Huyện Vĩnh Linh,45,Tỉnh Quảng Trị
19408,Xã Hiền Thành,464,Huyện Vĩnh Linh,45,Tỉnh Quảng Trị
19414,Thị trấn Cửa Tùng,464,Huyện Vĩnh Linh,45,Tỉnh Quảng Trị
19417,Xã Vĩnh Hà,464,Huyện Vĩnh Linh,45,Tỉnh Quảng Trị
19420,Xã Vĩnh Sơn,464,Huyện Vĩnh Linh,45,Tỉnh Quảng Trị
19423,Xã Vĩnh Giang,464,Huyện Vĩnh Linh,45,Tỉnh Quảng Trị
19426,Xã Vĩnh Ô,464,Huyện Vĩnh Linh,45,Tỉnh Quảng Trị
19429,Thị trấn Khe Sanh,465,Huyện Hướng Hóa,45,Tỉnh Quảng Trị
19432,Thị trấn Lao Bảo,465,Huyện Hướng Hóa,45,Tỉnh Quảng Trị
19435,Xã Hướng Lập,465,Huyện Hướng Hóa,45,Tỉnh Quảng Trị
19438,Xã Hướng Việt,465,Huyện Hướng Hóa,45,Tỉnh Quảng Trị
19441,Xã Hướng Phùng,465,Huyện Hướng Hóa,45,Tỉnh Quảng Trị
19444,Xã Hướng Sơn,465,Huyện Hướng Hóa,45,Tỉnh Quảng Trị
19447,Xã Hướng Linh,465,Huyện Hướng Hóa,45,Tỉnh Quảng Trị
19450,Xã Tân Hợp,465,Huyện Hướng Hóa,45,Tỉnh Quảng Trị
19453,Xã Hướng Tân,465,Huyện Hướng Hóa,45,Tỉnh Quảng Trị
19456,Xã Tân Thành,465,Huyện Hướng Hóa,45,Tỉnh Quảng Trị
19459,Xã Tân Long,465,Huyện Hướng Hóa,45,Tỉnh Quảng Trị
19462,Xã Tân Lập,465,Huyện Hướng Hóa,45,Tỉnh Quảng Trị
19465,Xã Tân Liên,465,Huyện Hướng Hóa,45,Tỉnh Quảng Trị
19468,Xã Húc,465,Huyện Hướng Hóa,45,Tỉnh Quảng Trị
19471,Xã Thuận,465,Huyện Hướng Hóa,45,Tỉnh Quảng Trị
19474,Xã Hướng Lộc,465,Huyện Hướng Hóa,45,Tỉnh Quảng Trị
19477,Xã Ba Tầng,465,Huyện Hướng Hóa,45,Tỉnh Quảng Trị
19480,Xã Thanh,465,Huyện Hướng Hóa,45,Tỉnh Quảng Trị
19483,Xã  A Dơi,465,Huyện Hướng Hóa,45,Tỉnh Quảng Trị
19489,Xã Lìa,465,Huyện Hướng Hóa,45,Tỉnh Quảng Trị
19492,Xã Xy,465,Huyện Hướng Hóa,45,Tỉnh Quảng Trị
19495,Thị trấn Gio Linh,466,Huyện Gio Linh,45,Tỉnh Quảng Trị
19496,Thị trấn Cửa Việt,466,Huyện Gio Linh,45,Tỉnh Quảng Trị
19498,Xã Trung Giang,466,Huyện Gio Linh,45,Tỉnh Quảng Trị
19501,Xã Trung Hải,466,Huyện Gio Linh,45,Tỉnh Quảng Trị
19504,Xã Trung Sơn,466,Huyện Gio Linh,45,Tỉnh Quảng Trị
19507,Xã Phong Bình,466,Huyện Gio Linh,45,Tỉnh Quảng Trị
19510,Xã Gio Mỹ,466,Huyện Gio Linh,45,Tỉnh Quảng Trị
19519,Xã Gio Hải,466,Huyện Gio Linh,45,Tỉnh Quảng Trị
19522,Xã Gio An,466,Huyện Gio Linh,45,Tỉnh Quảng Trị
19525,Xã Gio Châu,466,Huyện Gio Linh,45,Tỉnh Quảng Trị
19531,Xã Gio Việt,466,Huyện Gio Linh,45,Tỉnh Quảng Trị
19534,Xã Linh Trường,466,Huyện Gio Linh,45,Tỉnh Quảng Trị
19537,Xã Gio Sơn,466,Huyện Gio Linh,45,Tỉnh Quảng Trị
19543,Xã Gio Mai,466,Huyện Gio Linh,45,Tỉnh Quảng Trị
19546,Xã Hải Thái,466,Huyện Gio Linh,45,Tỉnh Quảng Trị
19549,Xã Linh Hải,466,Huyện Gio Linh,45,Tỉnh Quảng Trị
19552,Xã Gio Quang,466,Huyện Gio Linh,45,Tỉnh Quảng Trị
19555,Thị trấn Krông Klang,467,Huyện Đa Krông,45,Tỉnh Quảng Trị
19558,Xã Mò Ó,467,Huyện Đa Krông,45,Tỉnh Quảng Trị
19561,Xã Hướng Hiệp,467,Huyện Đa Krông,45,Tỉnh Quảng Trị
19564,Xã Đa Krông,467,Huyện Đa Krông,45,Tỉnh Quảng Trị
19567,Xã Triệu Nguyên,467,Huyện Đa Krông,45,Tỉnh Quảng Trị
19570,Xã Ba Lòng,467,Huyện Đa Krông,45,Tỉnh Quảng Trị
19576,Xã Ba Nang,467,Huyện Đa Krông,45,Tỉnh Quảng Trị
19579,Xã Tà Long,467,Huyện Đa Krông,45,Tỉnh Quảng Trị
19582,Xã Húc Nghì,467,Huyện Đa Krông,45,Tỉnh Quảng Trị
19585,Xã A Vao,467,Huyện Đa Krông,45,Tỉnh Quảng Trị
19588,Xã Tà Rụt,467,Huyện Đa Krông,45,Tỉnh Quảng Trị
19591,Xã A Bung,467,Huyện Đa Krông,45,Tỉnh Quảng Trị
19594,Xã A Ngo,467,Huyện Đa Krông,45,Tỉnh Quảng Trị
19597,Thị trấn Cam Lộ,468,Huyện Cam Lộ,45,Tỉnh Quảng Trị
19600,Xã Cam Tuyền,468,Huyện Cam Lộ,45,Tỉnh Quảng Trị
19603,Xã Thanh An,468,Huyện Cam Lộ,45,Tỉnh Quảng Trị
19606,Xã Cam Thủy,468,Huyện Cam Lộ,45,Tỉnh Quảng Trị
19612,Xã Cam Thành,468,Huyện Cam Lộ,45,Tỉnh Quảng Trị
19615,Xã Cam Hiếu,468,Huyện Cam Lộ,45,Tỉnh Quảng Trị
19618,Xã Cam Chính,468,Huyện Cam Lộ,45,Tỉnh Quảng Trị
19621,Xã Cam Nghĩa,468,Huyện Cam Lộ,45,Tỉnh Quảng Trị
19624,Thị Trấn Ái Tử,469,Huyện Triệu Phong,45,Tỉnh Quảng Trị
19627,Xã Triệu An,469,Huyện Triệu Phong,45,Tỉnh Quảng Trị
19630,Xã Triệu Vân,469,Huyện Triệu Phong,45,Tỉnh Quảng Trị
19633,Xã Triệu Phước,469,Huyện Triệu Phong,45,Tỉnh Quảng Trị
19636,Xã Triệu Độ,469,Huyện Triệu Phong,45,Tỉnh Quảng Trị
19639,Xã Triệu Trạch,469,Huyện Triệu Phong,45,Tỉnh Quảng Trị
19642,Xã Triệu Thuận,469,Huyện Triệu Phong,45,Tỉnh Quảng Trị
19645,Xã Triệu Đại,469,Huyện Triệu Phong,45,Tỉnh Quảng Trị
19648,Xã Triệu Hòa,469,Huyện Triệu Phong,45,Tỉnh Quảng Trị
19651,Xã Triệu Lăng,469,Huyện Triệu Phong,45,Tỉnh Quảng Trị
19654,Xã Triệu Sơn,469,Huyện Triệu Phong,45,Tỉnh Quảng Trị
19657,Xã Triệu Long,469,Huyện Triệu Phong,45,Tỉnh Quảng Trị
19660,Xã Triệu Tài,469,Huyện Triệu Phong,45,Tỉnh Quảng Trị
19666,Xã Triệu Trung,469,Huyện Triệu Phong,45,Tỉnh Quảng Trị
19669,Xã Triệu Ái,469,Huyện Triệu Phong,45,Tỉnh Quảng Trị
19672,Xã Triệu Thượng,469,Huyện Triệu Phong,45,Tỉnh Quảng Trị
19675,Xã Triệu Giang,469,Huyện Triệu Phong,45,Tỉnh Quảng Trị
19678,Xã Triệu Thành,469,Huyện Triệu Phong,45,Tỉnh Quảng Trị
19681,Thị trấn Diên Sanh,470,Huyện Hải Lăng,45,Tỉnh Quảng Trị
19684,Xã Hải An,470,Huyện Hải Lăng,45,Tỉnh Quảng Trị
19687,Xã Hải Ba,470,Huyện Hải Lăng,45,Tỉnh Quảng Trị
19693,Xã Hải Quy,470,Huyện Hải Lăng,45,Tỉnh Quảng Trị
19696,Xã Hải Quế,470,Huyện Hải Lăng,45,Tỉnh Quảng Trị
19699,Xã Hải Hưng,470,Huyện Hải Lăng,45,Tỉnh Quảng Trị
19702,Xã Hải Phú,470,Huyện Hải Lăng,45,Tỉnh Quảng Trị
19708,Xã Hải Thượng,470,Huyện Hải Lăng,45,Tỉnh Quảng Trị
19711,Xã Hải Dương,470,Huyện Hải Lăng,45,Tỉnh Quảng Trị
19714,Xã Hải Định,470,Huyện Hải Lăng,45,Tỉnh Quảng Trị
19717,Xã Hải Lâm,470,Huyện Hải Lăng,45,Tỉnh Quảng Trị
19726,Xã Hải Phong,470,Huyện Hải Lăng,45,Tỉnh Quảng Trị
19729,Xã Hải Trường,470,Huyện Hải Lăng,45,Tỉnh Quảng Trị
19735,Xã Hải Sơn,470,Huyện Hải Lăng,45,Tỉnh Quảng Trị
19738,Xã Hải Chánh,470,Huyện Hải Lăng,45,Tỉnh Quảng Trị
19741,Xã Hải Khê,470,Huyện Hải Lăng,45,Tỉnh Quảng Trị
,,471,Huyện Cồn Cỏ,45,Tỉnh Quảng Trị
19750,Phường Tây Lộc,474,Thành phố Huế,46,Tỉnh Thừa Thiên Huế
19753,Phường Thuận Lộc,474,Thành phố Huế,46,Tỉnh Thừa Thiên Huế
19756,Phường Gia Hội,474,Thành phố Huế,46,Tỉnh Thừa Thiên Huế
19759,Phường Phú Hậu,474,Thành phố Huế,46,Tỉnh Thừa Thiên Huế
19762,Phường Thuận Hòa,474,Thành phố Huế,46,Tỉnh Thừa Thiên Huế
19768,Phường Đông Ba,474,Thành phố Huế,46,Tỉnh Thừa Thiên Huế
19774,Phường Kim Long,474,Thành phố Huế,46,Tỉnh Thừa Thiên Huế
19777,Phường Vỹ Dạ,474,Thành phố Huế,46,Tỉnh Thừa Thiên Huế
19780,Phường Phường Đúc,474,Thành phố Huế,46,Tỉnh Thừa Thiên Huế
19783,Phường Vĩnh Ninh,474,Thành phố Huế,46,Tỉnh Thừa Thiên Huế
19786,Phường Phú Hội,474,Thành phố Huế,46,Tỉnh Thừa Thiên Huế
19789,Phường Phú Nhuận,474,Thành phố Huế,46,Tỉnh Thừa Thiên Huế
19792,Phường Xuân Phú,474,Thành phố Huế,46,Tỉnh Thừa Thiên Huế
19795,Phường Trường An,474,Thành phố Huế,46,Tỉnh Thừa Thiên Huế
19798,Phường Phước Vĩnh,474,Thành phố Huế,46,Tỉnh Thừa Thiên Huế
19801,Phường An Cựu,474,Thành phố Huế,46,Tỉnh Thừa Thiên Huế
19803,Phường An Hòa,474,Thành phố Huế,46,Tỉnh Thừa Thiên Huế
19804,Phường Hương Sơ,474,Thành phố Huế,46,Tỉnh Thừa Thiên Huế
19807,Phường Thuỷ Biều,474,Thành phố Huế,46,Tỉnh Thừa Thiên Huế
19810,Phường Hương Long,474,Thành phố Huế,46,Tỉnh Thừa Thiên Huế
19813,Phường Thuỷ Xuân,474,Thành phố Huế,46,Tỉnh Thừa Thiên Huế
19815,Phường An Đông,474,Thành phố Huế,46,Tỉnh Thừa Thiên Huế
19816,Phường An Tây,474,Thành phố Huế,46,Tỉnh Thừa Thiên Huế
19900,Phường Thuận An,474,Thành phố Huế,46,Tỉnh Thừa Thiên Huế
19906,Xã Phú Dương,474,Thành phố Huế,46,Tỉnh Thừa Thiên Huế
19909,Xã Phú Mậu,474,Thành phố Huế,46,Tỉnh Thừa Thiên Huế
19924,Xã Phú Thanh,474,Thành phố Huế,46,Tỉnh Thừa Thiên Huế
19930,Phường Phú Thượng,474,Thành phố Huế,46,Tỉnh Thừa Thiên Huế
19963,Phường Thủy Vân,474,Thành phố Huế,46,Tỉnh Thừa Thiên Huế
19981,Xã Thủy Bằng,474,Thành phố Huế,46,Tỉnh Thừa Thiên Huế
19999,Xã Hải Dương,474,Thành phố Huế,46,Tỉnh Thừa Thiên Huế
20002,Xã Hương Phong,474,Thành phố Huế,46,Tỉnh Thừa Thiên Huế
20014,Phường Hương Vinh,474,Thành phố Huế,46,Tỉnh Thừa Thiên Huế
20023,Phường Hương An,474,Thành phố Huế,46,Tỉnh Thừa Thiên Huế
20029,Phường Hương Hồ,474,Thành phố Huế,46,Tỉnh Thừa Thiên Huế
20032,Xã Hương Thọ,474,Thành phố Huế,46,Tỉnh Thừa Thiên Huế
19819,Thị trấn Phong Điền,476,Huyện Phong Điền,46,Tỉnh Thừa Thiên Huế
19822,Xã Điền Hương,476,Huyện Phong Điền,46,Tỉnh Thừa Thiên Huế
19825,Xã Điền Môn,476,Huyện Phong Điền,46,Tỉnh Thừa Thiên Huế
19828,Xã Điền Lộc,476,Huyện Phong Điền,46,Tỉnh Thừa Thiên Huế
19831,Xã Phong Bình,476,Huyện Phong Điền,46,Tỉnh Thừa Thiên Huế
19834,Xã Điền Hòa,476,Huyện Phong Điền,46,Tỉnh Thừa Thiên Huế
19837,Xã Phong Chương,476,Huyện Phong Điền,46,Tỉnh Thừa Thiên Huế
19840,Xã Phong Hải,476,Huyện Phong Điền,46,Tỉnh Thừa Thiên Huế
19843,Xã Điền Hải,476,Huyện Phong Điền,46,Tỉnh Thừa Thiên Huế
19846,Xã Phong Hòa,476,Huyện Phong Điền,46,Tỉnh Thừa Thiên Huế
19849,Xã Phong Thu,476,Huyện Phong Điền,46,Tỉnh Thừa Thiên Huế
19852,Xã Phong Hiền,476,Huyện Phong Điền,46,Tỉnh Thừa Thiên Huế
19855,Xã Phong Mỹ,476,Huyện Phong Điền,46,Tỉnh Thừa Thiên Huế
19858,Xã Phong An,476,Huyện Phong Điền,46,Tỉnh Thừa Thiên Huế
19861,Xã Phong Xuân,476,Huyện Phong Điền,46,Tỉnh Thừa Thiên Huế
19864,Xã Phong Sơn,476,Huyện Phong Điền,46,Tỉnh Thừa Thiên Huế
19867,Thị trấn Sịa,477,Huyện Quảng Điền,46,Tỉnh Thừa Thiên Huế
19870,Xã Quảng Thái,477,Huyện Quảng Điền,46,Tỉnh Thừa Thiên Huế
19873,Xã Quảng Ngạn,477,Huyện Quảng Điền,46,Tỉnh Thừa Thiên Huế
19876,Xã Quảng Lợi,477,Huyện Quảng Điền,46,Tỉnh Thừa Thiên Huế
19879,Xã Quảng Công,477,Huyện Quảng Điền,46,Tỉnh Thừa Thiên Huế
19882,Xã Quảng Phước,477,Huyện Quảng Điền,46,Tỉnh Thừa Thiên Huế
19885,Xã Quảng Vinh,477,Huyện Quảng Điền,46,Tỉnh Thừa Thiên Huế
19888,Xã Quảng An,477,Huyện Quảng Điền,46,Tỉnh Thừa Thiên Huế
19891,Xã Quảng Thành,477,Huyện Quảng Điền,46,Tỉnh Thừa Thiên Huế
19894,Xã Quảng Thọ,477,Huyện Quảng Điền,46,Tỉnh Thừa Thiên Huế
19897,Xã Quảng Phú,477,Huyện Quảng Điền,46,Tỉnh Thừa Thiên Huế
19903,Xã Phú Thuận,478,Huyện Phú Vang,46,Tỉnh Thừa Thiên Huế
19912,Xã Phú An,478,Huyện Phú Vang,46,Tỉnh Thừa Thiên Huế
19915,Xã Phú Hải,478,Huyện Phú Vang,46,Tỉnh Thừa Thiên Huế
19918,Xã Phú Xuân,478,Huyện Phú Vang,46,Tỉnh Thừa Thiên Huế
19921,Xã Phú Diên,478,Huyện Phú Vang,46,Tỉnh Thừa Thiên Huế
19927,Xã Phú Mỹ,478,Huyện Phú Vang,46,Tỉnh Thừa Thiên Huế
